8360.4	-1.37533
8400.02	-1.11168
8450.13	-1.11498
8450.13	-1.11525
8500.04	-1.11648
8549.97	-1.11754
8549.97	-1.11719
8600.07	-1.11897
8600.07	-1.12001
8649.99	-1.12201
8700.1	-1.12356
8700.1	-1.12291
8750.02	-1.12547
8750.02	-1.12393
8800.12	-1.12465
8850.04	-1.12874
8850.04	-1.12706
8900.15	-1.12958
8900.15	-1.12882
8950.07	-1.13028
8999.98	-1.13128
8999.98	-1.13078
9050.09	-1.13263
9050.09	-1.13173
9100.01	-1.13469
9150.12	-1.13433
9150.11	-1.1354
9200.03	-1.13692
9200.03	-1.1353
9250.14	-1.13731
9300.06	-1.13794
9300.06	-1.14086
9349.98	-1.13965
9349.98	-1.14057
9400.08	-1.14048
9450	-1.14216
9450	-1.14285
9500.11	-1.14311
9500.11	-1.14473
9550.03	-1.14478
9600.13	-1.14497
9600.13	-1.14621
9650.05	-1.14914
9650.05	-1.14767
9699.97	-1.14692
9750.08	-1.14858
9750.08	-1.14972
9800	-1.15114
9800	-1.15054
9850.1	-1.152
9900.02	-1.15068
9900.02	-1.15151
9950.12	-1.15405
9950.13	-1.15263
10000	-1.15246
10050.2	-1.15469
10050.2	-1.15395
10100.1	-1.15686
10100.1	-1.15515
10150	-1.15536
10200.1	-1.15563
10200.1	-1.1579
10250	-1.15765
10250	-1.15803
10300.1	-1.15912
10350	-1.16042
10350	-1.15893
10400.1	-1.1603
10400.1	-1.16081
10450.1	-1.16176
10500	-1.16068
10500	-1.16193
10550.1	-1.16068
10550.1	-1.16141
10600	-1.16113
10650.1	-1.16199
10650.1	-1.16375
10700	-1.16274
10700	-1.16214
10750.1	-1.16282
10800.1	-1.16497
10800.1	-1.16459
10850	-1.16432
10850	-1.16584
10900.1	-1.16549
10950	-1.16625
10950	-1.16734
11000.1	-1.16498
11000.1	-1.16563
11050	-1.16623
11100.1	-1.16835
11100.1	-1.16898
11150	-1.16839
11150.1	-1.17004
11200.2	-1.16726
11250.1	-1.16895
11250.1	-1.16881
11300	-1.17001
11300	-1.17041
11350.1	-1.17029
11400	-1.16935
11400	-1.17232
11450.1	-1.16886
11450.1	-1.17015
11500	-1.17142
11550.1	-1.1734
11550.1	-1.17122
11600.1	-1.17298
11600.1	-1.17305
11650	-1.17113
11700.1	-1.1726
11700.1	-1.1741
11750	-1.17215
11750	-1.17263
11800.1	-1.17161
11850	-1.17398
11850	-1.17483
11900.1	-1.1736
11900.1	-1.1754
11950.1	-1.17271
12000.2	-1.17439
12000.2	-1.17349
12050.1	-1.17603
12050.1	-1.1741
12100	-1.17452
12150.1	-1.17673
12150.1	-1.17396
12200	-1.17397
12208.9	-1.38048
12250.1	-1.17635
12300.1	-1.17361
12300.1	-1.17515
12350.2	-1.17783
12367.4	-1.59138
12400.1	-1.1744
12450	-1.17671
12450	-1.17711
12500.1	-1.17625
12550	-1.17686
12550	-1.17505
12600.1	-1.17791
12600.1	-1.17793
12650	-1.1764
12700.2	-1.17839
12700.2	-1.1763
12750.1	-1.17673
12750.1	-1.1786
12800	-1.17868
12850.1	-1.17541
12850.1	-1.17761
12900	-1.17886
12900	-1.17715
12950.1	-1.17657
13000	-1.17809
